"perm","mu","name","size","DC","method","power"
"FALSE",0.1,"Apelin signaling pathway",120,0.15,"CAMERA",0.995
"FALSE",0.1,"Hippo signaling pathway",142,0.154929577464789,"CAMERA",1
"FALSE",0.1,"Hippo signaling pathway - multiple species",27,0.0740740740740741,"CAMERA",0
"FALSE",0.1,"Toll-like receptor signaling pathway",83,0.0602409638554217,"CAMERA",0
"FALSE",0.1,"NOD-like receptor signaling pathway",134,0.0447761194029851,"CAMERA",0
"FALSE",0.1,"RIG-I-like receptor signaling pathway",61,0.0327868852459016,"CAMERA",0
"FALSE",0.1,"C-type lectin receptor signaling pathway",94,0.106382978723404,"CAMERA",0.015
"FALSE",0.1,"JAK-STAT signaling pathway",147,0.0408163265306122,"CAMERA",0
"FALSE",0.1,"IL-17 signaling pathway",12,0.0833333333333333,"CAMERA",0
"FALSE",0.1,"T cell receptor signaling pathway",90,0.0777777777777778,"CAMERA",0
"FALSE",0.1,"B cell receptor signaling pathway",62,0.161290322580645,"CAMERA",0.925
"FALSE",0.1,"Fc epsilon RI signaling pathway",50,0.22,"CAMERA",1
"FALSE",0.1,"TNF signaling pathway",65,0.123076923076923,"CAMERA",0.07
"FALSE",0.1,"Neurotrophin signaling pathway",106,0.0849056603773585,"CAMERA",0
"FALSE",0.1,"Retrograde endocannabinoid signaling",87,0.103448275862069,"CAMERA",0
"FALSE",0.1,"Insulin signaling pathway",126,0.0714285714285714,"CAMERA",0
"FALSE",0.1,"GnRH signaling pathway",76,0.131578947368421,"CAMERA",0.3
"FALSE",0.1,"Estrogen signaling pathway",115,0.0869565217391304,"CAMERA",0
"FALSE",0.1,"Prolactin signaling pathway",63,0.111111111111111,"CAMERA",0.005
"FALSE",0.1,"Thyroid hormone signaling pathway",101,0.198019801980198,"CAMERA",1
"FALSE",0.1,"Adipocytokine signaling pathway",59,0.0677966101694915,"CAMERA",0
"FALSE",0.1,"Oxytocin signaling pathway",139,0.115107913669065,"CAMERA",0.265
"FALSE",0.1,"Glucagon signaling pathway",81,0.0864197530864197,"CAMERA",0
"FALSE",0.1,"Relaxin signaling pathway",115,0.173913043478261,"CAMERA",1
"FALSE",0.1,"AGE-RAGE signaling pathway in diabetic complications",83,0.216867469879518,"CAMERA",1
"FALSE",0.1,"Epithelial cell signaling in Helicobacter pylori infection",32,0.09375,"CAMERA",0
"FALSE",0.1,"Fatty acid biosynthesis",12,0,"CAMERA",0
"FALSE",0.1,"Steroid biosynthesis",17,0,"CAMERA",0
"FALSE",0.1,"Primary bile acid biosynthesis",15,0,"CAMERA",0
"FALSE",0.1,"Ubiquinone and other terpenoid-quinone biosynthesis",9,0,"CAMERA",0
"FALSE",0.1,"Steroid hormone biosynthesis",44,0.0227272727272727,"CAMERA",0
"FALSE",0.1,"Arginine biosynthesis",16,0.125,"CAMERA",0
"FALSE",0.1,"N-Glycan biosynthesis",42,0,"CAMERA",0
"FALSE",0.1,"Mucin type O-glycan biosynthesis",29,0.0689655172413793,"CAMERA",0
"FALSE",0.1,"Mannose type O-glycan biosynthesis",20,0,"CAMERA",0
"FALSE",0.1,"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",10,0,"CAMERA",0
"FALSE",0.1,"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",5,0,"CAMERA",0
"FALSE",0.1,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",20,0,"CAMERA",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - lacto and neolacto series",25,0,"CAMERA",0
