"perm","mu","name","size","DC","method","power"
"FALSE",0.1,"AGE-RAGE signaling pathway in diabetic complications",83,0.156626506024096,"NetGSA",0
"FALSE",0.1,"Epithelial cell signaling in Helicobacter pylori infection",32,0.09375,"NetGSA",0
"FALSE",0.1,"Fatty acid biosynthesis",12,0,"NetGSA",0
"FALSE",0.1,"Steroid biosynthesis",17,0,"NetGSA",0
"FALSE",0.1,"Primary bile acid biosynthesis",15,0,"NetGSA",0
"FALSE",0.1,"Ubiquinone and other terpenoid-quinone biosynthesis",9,0,"NetGSA",0
"FALSE",0.1,"Steroid hormone biosynthesis",44,0,"NetGSA",0
"FALSE",0.1,"Arginine biosynthesis",16,0.125,"NetGSA",0
"FALSE",0.1,"N-Glycan biosynthesis",42,0,"NetGSA",0
"FALSE",0.1,"Mucin type O-glycan biosynthesis",29,0.0689655172413793,"NetGSA",0
"FALSE",0.1,"Mannose type O-glycan biosynthesis",20,0,"NetGSA",0
"FALSE",0.1,"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",10,0,"NetGSA",0
"FALSE",0.1,"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",5,0,"NetGSA",0
"FALSE",0.1,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",20,0,"NetGSA",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - lacto and neolacto series",25,0,"NetGSA",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - globo and isoglobo series",13,0,"NetGSA",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - ganglio series",14,0,"NetGSA",0
"FALSE",0.1,"Pantothenate and CoA biosynthesis",16,0,"NetGSA",0
"FALSE",0.1,"Folate biosynthesis",26,0,"NetGSA",0
"FALSE",0.1,"Terpenoid backbone biosynthesis",16,0,"NetGSA",0
"FALSE",0.1,"Aminoacyl-tRNA biosynthesis",12,0.0833333333333333,"NetGSA",0
"FALSE",0.1,"Fructose and mannose metabolism",31,0.0967741935483871,"DEGraph",0
"FALSE",0.1,"Galactose metabolism",27,0.185185185185185,"DEGraph",0
"FALSE",0.1,"Ascorbate and aldarate metabolism",8,0,"DEGraph",0
"FALSE",0.1,"Purine metabolism",153,0.065359477124183,"DEGraph",0
"FALSE",0.1,"Pyrimidine metabolism",88,0.0909090909090909,"DEGraph",0
"FALSE",0.1,"Alanine, aspartate and glutamate metabolism",32,0.125,"DEGraph",0
"FALSE",0.1,"Glycine, serine and threonine metabolism",29,0.0689655172413793,"DEGraph",0
"FALSE",0.1,"Cysteine and methionine metabolism",39,0.0256410256410256,"DEGraph",0
"FALSE",0.1,"Arginine and proline metabolism",41,0.024390243902439,"DEGraph",0
"FALSE",0.1,"Histidine metabolism",20,0.05,"DEGraph",0
"FALSE",0.1,"Tyrosine metabolism",32,0.125,"DEGraph",0
"FALSE",0.1,"Phenylalanine metabolism",14,0.142857142857143,"DEGraph",0
"FALSE",0.1,"Tryptophan metabolism",34,0.0294117647058824,"DEGraph",0
"FALSE",0.1,"beta-Alanine metabolism",29,0.0344827586206897,"DEGraph",0
"FALSE",0.1,"Taurine and hypotaurine metabolism",10,0,"DEGraph",0
"FALSE",0.1,"Phosphonate and phosphinate metabolism",5,0,"DEGraph",0
"FALSE",0.1,"Selenocompound metabolism",11,0,"DEGraph",0
"FALSE",0.1,"Glutathione metabolism",48,0,"DEGraph",0
"FALSE",0.1,"Starch and sucrose metabolism",30,0.166666666666667,"DEGraph",0
"FALSE",0.1,"Amino sugar and nucleotide sugar metabolism",42,0.142857142857143,"DEGraph",0
"FALSE",0.1,"Glycerolipid metabolism",53,0,"DEGraph",0
"FALSE",0.1,"Inositol phosphate metabolism",70,0.128571428571429,"DEGraph",0
"FALSE",0.1,"Glycerophospholipid metabolism",84,0.0119047619047619,"DEGraph",0
"FALSE",0.1,"Ether lipid metabolism",39,0.0256410256410256,"DEGraph",0
"FALSE",0.1,"Arachidonic acid metabolism",56,0.0178571428571429,"DEGraph",0
"FALSE",0.1,"Linoleic acid metabolism",25,0.04,"DEGraph",0
"FALSE",0.1,"alpha-Linolenic acid metabolism",22,0.0454545454545455,"DEGraph",0
"FALSE",0.1,"Sphingolipid metabolism",43,0,"DEGraph",0
"FALSE",0.1,"Pyruvate metabolism",37,0,"DEGraph",0
"FALSE",0.1,"Glyoxylate and dicarboxylate metabolism",22,0.0909090909090909,"DEGraph",0
"FALSE",0.1,"Propanoate metabolism",31,0,"DEGraph",0
"FALSE",0.1,"Butanoate metabolism",22,0,"DEGraph",0
"FALSE",0.1,"Thiamine metabolism",14,0,"DEGraph",0
"FALSE",0.1,"Riboflavin metabolism",8,0,"DEGraph",0
"FALSE",0.1,"Nicotinate and nicotinamide metabolism",26,0.0384615384615385,"DEGraph",0
"FALSE",0.1,"Retinol metabolism",46,0.108695652173913,"DEGraph",0
"FALSE",0.1,"Porphyrin and chlorophyll metabolism",26,0,"DEGraph",0
"FALSE",0.1,"Sulfur metabolism",9,0,"DEGraph",0
"FALSE",0.1,"Drug metabolism - cytochrome P450",49,0.0816326530612245,"DEGraph",0
"FALSE",0.1,"Drug metabolism - other enzymes",58,0.0344827586206897,"DEGraph",0
"FALSE",0.1,"Cholesterol metabolism",27,0,"DEGraph",0
"FALSE",0.1,"Central carbon metabolism in cancer",54,0.166666666666667,"DEGraph",0
"FALSE",0.1,"Choline metabolism in cancer",71,0.154929577464789,"DEGraph",0
"FALSE",0.1,"MAPK signaling pathway",271,0.140221402214022,"DEGraph",0
"FALSE",0.1,"ErbB signaling pathway",76,0.144736842105263,"DEGraph",0
"FALSE",0.1,"Ras signaling pathway",203,0.0935960591133005,"DEGraph",0
"FALSE",0.1,"Rap1 signaling pathway",183,0.109289617486339,"DEGraph",0
"FALSE",0.1,"Calcium signaling pathway",173,0.0809248554913295,"DEGraph",0
"FALSE",0.1,"cGMP-PKG signaling pathway",140,0.135714285714286,"DEGraph",0
"FALSE",0.1,"cAMP signaling pathway",182,0.104395604395604,"DEGraph",0
"FALSE",0.1,"Chemokine signaling pathway",166,0.108433734939759,"DEGraph",0
"FALSE",0.1,"NF-kappa B signaling pathway",70,0.0285714285714286,"DEGraph",0
"FALSE",0.1,"HIF-1 signaling pathway",92,0.130434782608696,"DEGraph",0
"FALSE",0.1,"FoxO signaling pathway",109,0.073394495412844,"DEGraph",0
"FALSE",0.1,"Phosphatidylinositol signaling system",81,0.135802469135802,"DEGraph",0
"FALSE",0.1,"Sphingolipid signaling pathway",87,0.183908045977011,"DEGraph",0
"FALSE",0.1,"Phospholipase D signaling pathway",107,0.158878504672897,"DEGraph",0
"FALSE",0.1,"p53 signaling pathway",69,0,"DEGraph",0
"FALSE",0.1,"mTOR signaling pathway",127,0.21259842519685,"DEGraph",0
"FALSE",0.1,"PI3K-Akt signaling pathway",315,0.0634920634920635,"DEGraph",0
"FALSE",0.1,"AMPK signaling pathway",88,0.0795454545454545,"DEGraph",0
"FALSE",0.1,"Adrenergic signaling in cardiomyocytes",135,0.222222222222222,"DEGraph",0
"FALSE",0.1,"Wnt signaling pathway",136,0.272058823529412,"DEGraph",0
"FALSE",0.1,"Notch signaling pathway",41,0.0731707317073171,"DEGraph",0
"FALSE",0.1,"Hedgehog signaling pathway",44,0,"DEGraph",0
"FALSE",0.1,"TGF-beta signaling pathway",69,0.0289855072463768,"DEGraph",0
"FALSE",0.1,"VEGF signaling pathway",49,0.285714285714286,"DEGraph",0
"FALSE",0.1,"Apelin signaling pathway",120,0.15,"DEGraph",0
"FALSE",0.1,"Hippo signaling pathway",142,0.133802816901408,"DEGraph",0
"FALSE",0.1,"Hippo signaling pathway - multiple species",27,0,"DEGraph",0
"FALSE",0.1,"Toll-like receptor signaling pathway",83,0.108433734939759,"DEGraph",0
"FALSE",0.1,"NOD-like receptor signaling pathway",134,0.0522388059701493,"DEGraph",0
"FALSE",0.1,"RIG-I-like receptor signaling pathway",61,0.0327868852459016,"DEGraph",0
"FALSE",0.1,"C-type lectin receptor signaling pathway",94,0.191489361702128,"DEGraph",0
"FALSE",0.1,"JAK-STAT signaling pathway",147,0.0476190476190476,"DEGraph",0
"FALSE",0.1,"IL-17 signaling pathway",12,0.0833333333333333,"DEGraph",0
"FALSE",0.1,"T cell receptor signaling pathway",90,0.144444444444444,"DEGraph",0
"FALSE",0.1,"B cell receptor signaling pathway",62,0.225806451612903,"DEGraph",0
"FALSE",0.1,"Fc epsilon RI signaling pathway",50,0.26,"DEGraph",0
"FALSE",0.1,"TNF signaling pathway",65,0.215384615384615,"DEGraph",0
"FALSE",0.1,"Neurotrophin signaling pathway",106,0.150943396226415,"DEGraph",0
"FALSE",0.1,"Retrograde endocannabinoid signaling",87,0.149425287356322,"DEGraph",0
"FALSE",0.1,"Insulin signaling pathway",126,0.126984126984127,"DEGraph",0
"FALSE",0.1,"GnRH signaling pathway",76,0.197368421052632,"DEGraph",0
"FALSE",0.1,"Estrogen signaling pathway",115,0.165217391304348,"DEGraph",0
"FALSE",0.1,"Prolactin signaling pathway",63,0.142857142857143,"DEGraph",0
"FALSE",0.1,"Thyroid hormone signaling pathway",101,0.207920792079208,"DEGraph",0
"FALSE",0.1,"Adipocytokine signaling pathway",59,0.0338983050847458,"DEGraph",0
"FALSE",0.1,"Oxytocin signaling pathway",139,0.165467625899281,"DEGraph",0
"FALSE",0.1,"Glucagon signaling pathway",81,0.185185185185185,"DEGraph",0
"FALSE",0.1,"Relaxin signaling pathway",115,0.191304347826087,"DEGraph",0
"FALSE",0.1,"AGE-RAGE signaling pathway in diabetic complications",83,0.156626506024096,"DEGraph",0
"FALSE",0.1,"Epithelial cell signaling in Helicobacter pylori infection",32,0.09375,"DEGraph",0
"FALSE",0.1,"Fatty acid biosynthesis",12,0,"DEGraph",0
"FALSE",0.1,"Steroid biosynthesis",17,0,"DEGraph",0
"FALSE",0.1,"Primary bile acid biosynthesis",15,0,"DEGraph",0
"FALSE",0.1,"Ubiquinone and other terpenoid-quinone biosynthesis",9,0,"DEGraph",0
"FALSE",0.1,"Steroid hormone biosynthesis",44,0,"DEGraph",0
"FALSE",0.1,"Arginine biosynthesis",16,0.125,"DEGraph",0
"FALSE",0.1,"N-Glycan biosynthesis",42,0,"DEGraph",0
"FALSE",0.1,"Mucin type O-glycan biosynthesis",29,0.0689655172413793,"DEGraph",0
"FALSE",0.1,"Mannose type O-glycan biosynthesis",20,0,"DEGraph",0
"FALSE",0.1,"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",10,0,"DEGraph",0
"FALSE",0.1,"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",5,0,"DEGraph",0
"FALSE",0.1,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",20,0,"DEGraph",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - lacto and neolacto series",25,0,"DEGraph",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - globo and isoglobo series",13,0,"DEGraph",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - ganglio series",14,0,"DEGraph",0
"FALSE",0.1,"Pantothenate and CoA biosynthesis",16,0,"DEGraph",0
"FALSE",0.1,"Folate biosynthesis",26,0,"DEGraph",0
"FALSE",0.1,"Terpenoid backbone biosynthesis",16,0,"DEGraph",0
"FALSE",0.1,"Aminoacyl-tRNA biosynthesis",12,0.0833333333333333,"DEGraph",0
"FALSE",0.1,"Fructose and mannose metabolism",31,0.0967741935483871,"CAMERA",0
"FALSE",0.1,"Galactose metabolism",27,0.185185185185185,"CAMERA",0.83
"FALSE",0.1,"Ascorbate and aldarate metabolism",8,0,"CAMERA",0
"FALSE",0.1,"Purine metabolism",153,0.065359477124183,"CAMERA",0
"FALSE",0.1,"Pyrimidine metabolism",88,0.0909090909090909,"CAMERA",0
"FALSE",0.1,"Alanine, aspartate and glutamate metabolism",32,0.125,"CAMERA",0.03
"FALSE",0.1,"Glycine, serine and threonine metabolism",29,0.0689655172413793,"CAMERA",0
"FALSE",0.1,"Cysteine and methionine metabolism",39,0.0256410256410256,"CAMERA",0
"FALSE",0.1,"Arginine and proline metabolism",41,0.024390243902439,"CAMERA",0
"FALSE",0.1,"Histidine metabolism",20,0.05,"CAMERA",0
"FALSE",0.1,"Tyrosine metabolism",32,0.125,"CAMERA",0.02
"FALSE",0.1,"Phenylalanine metabolism",14,0.142857142857143,"CAMERA",0.015
"FALSE",0.1,"Tryptophan metabolism",34,0.0294117647058824,"CAMERA",0
"FALSE",0.1,"beta-Alanine metabolism",29,0.0344827586206897,"CAMERA",0
"FALSE",0.1,"Taurine and hypotaurine metabolism",10,0,"CAMERA",0
"FALSE",0.1,"Phosphonate and phosphinate metabolism",5,0,"CAMERA",0
"FALSE",0.1,"Selenocompound metabolism",11,0,"CAMERA",0
"FALSE",0.1,"Glutathione metabolism",48,0,"CAMERA",0
"FALSE",0.1,"Starch and sucrose metabolism",30,0.166666666666667,"CAMERA",0.65
"FALSE",0.1,"Amino sugar and nucleotide sugar metabolism",42,0.142857142857143,"CAMERA",0.345
"FALSE",0.1,"Glycerolipid metabolism",53,0,"CAMERA",0
"FALSE",0.1,"Inositol phosphate metabolism",70,0.128571428571429,"CAMERA",0.385
"FALSE",0.1,"Glycerophospholipid metabolism",84,0.0119047619047619,"CAMERA",0
"FALSE",0.1,"Ether lipid metabolism",39,0.0256410256410256,"CAMERA",0
"FALSE",0.1,"Arachidonic acid metabolism",56,0.0178571428571429,"CAMERA",0
"FALSE",0.1,"Linoleic acid metabolism",25,0.04,"CAMERA",0
"FALSE",0.1,"alpha-Linolenic acid metabolism",22,0.0454545454545455,"CAMERA",0
"FALSE",0.1,"Sphingolipid metabolism",43,0,"CAMERA",0
"FALSE",0.1,"Pyruvate metabolism",37,0,"CAMERA",0
"FALSE",0.1,"Glyoxylate and dicarboxylate metabolism",22,0.0909090909090909,"CAMERA",0
"FALSE",0.1,"Propanoate metabolism",31,0,"CAMERA",0
"FALSE",0.1,"Butanoate metabolism",22,0,"CAMERA",0
"FALSE",0.1,"Thiamine metabolism",14,0,"CAMERA",0
"FALSE",0.1,"Riboflavin metabolism",8,0,"CAMERA",0
"FALSE",0.1,"Nicotinate and nicotinamide metabolism",26,0.0384615384615385,"CAMERA",0
"FALSE",0.1,"Retinol metabolism",46,0.108695652173913,"CAMERA",0.01
"FALSE",0.1,"Porphyrin and chlorophyll metabolism",26,0,"CAMERA",0
"FALSE",0.1,"Sulfur metabolism",9,0,"CAMERA",0
"FALSE",0.1,"Drug metabolism - cytochrome P450",49,0.0816326530612245,"CAMERA",0
"FALSE",0.1,"Drug metabolism - other enzymes",58,0.0344827586206897,"CAMERA",0
"FALSE",0.1,"Cholesterol metabolism",27,0,"CAMERA",0
"FALSE",0.1,"Central carbon metabolism in cancer",54,0.166666666666667,"CAMERA",0.99
"FALSE",0.1,"Choline metabolism in cancer",71,0.154929577464789,"CAMERA",0.95
"FALSE",0.1,"MAPK signaling pathway",271,0.140221402214022,"CAMERA",1
"FALSE",0.1,"ErbB signaling pathway",76,0.144736842105263,"CAMERA",0.88
"FALSE",0.1,"Ras signaling pathway",203,0.0935960591133005,"CAMERA",0.005
"FALSE",0.1,"Rap1 signaling pathway",183,0.109289617486339,"CAMERA",0.405
"FALSE",0.1,"Calcium signaling pathway",173,0.0809248554913295,"CAMERA",0
"FALSE",0.1,"cGMP-PKG signaling pathway",140,0.135714285714286,"CAMERA",0.99
"FALSE",0.1,"cAMP signaling pathway",182,0.104395604395604,"CAMERA",0.17
"FALSE",0.1,"Chemokine signaling pathway",166,0.108433734939759,"CAMERA",0.3
"FALSE",0.1,"NF-kappa B signaling pathway",70,0.0285714285714286,"CAMERA",0
"FALSE",0.1,"HIF-1 signaling pathway",92,0.130434782608696,"CAMERA",0.69
"FALSE",0.1,"FoxO signaling pathway",109,0.073394495412844,"CAMERA",0
"FALSE",0.1,"Phosphatidylinositol signaling system",81,0.135802469135802,"CAMERA",0.785
"FALSE",0.1,"Sphingolipid signaling pathway",87,0.183908045977011,"CAMERA",1
"FALSE",0.1,"Phospholipase D signaling pathway",107,0.158878504672897,"CAMERA",1
"FALSE",0.1,"p53 signaling pathway",69,0,"CAMERA",0.005
"FALSE",0.1,"mTOR signaling pathway",127,0.21259842519685,"CAMERA",1
"FALSE",0.1,"PI3K-Akt signaling pathway",315,0.0634920634920635,"CAMERA",0
"FALSE",0.1,"AMPK signaling pathway",88,0.0795454545454545,"CAMERA",0
"FALSE",0.1,"Adrenergic signaling in cardiomyocytes",135,0.222222222222222,"CAMERA",1
"FALSE",0.1,"Wnt signaling pathway",136,0.272058823529412,"CAMERA",1
"FALSE",0.1,"Notch signaling pathway",41,0.0731707317073171,"CAMERA",0
"FALSE",0.1,"Hedgehog signaling pathway",44,0,"CAMERA",0
"FALSE",0.1,"TGF-beta signaling pathway",69,0.0289855072463768,"CAMERA",0
"FALSE",0.1,"VEGF signaling pathway",49,0.285714285714286,"CAMERA",1
"FALSE",0.1,"Apelin signaling pathway",120,0.15,"CAMERA",1
"FALSE",0.1,"Hippo signaling pathway",142,0.133802816901408,"CAMERA",0.975
"FALSE",0.1,"Hippo signaling pathway - multiple species",27,0,"CAMERA",0
"FALSE",0.1,"Toll-like receptor signaling pathway",83,0.108433734939759,"CAMERA",0.045
"FALSE",0.1,"NOD-like receptor signaling pathway",134,0.0522388059701493,"CAMERA",0
"FALSE",0.1,"RIG-I-like receptor signaling pathway",61,0.0327868852459016,"CAMERA",0
"FALSE",0.1,"C-type lectin receptor signaling pathway",94,0.191489361702128,"CAMERA",1
"FALSE",0.1,"JAK-STAT signaling pathway",147,0.0476190476190476,"CAMERA",0
"FALSE",0.1,"IL-17 signaling pathway",12,0.0833333333333333,"CAMERA",0
"FALSE",0.1,"T cell receptor signaling pathway",90,0.144444444444444,"CAMERA",0.965
"FALSE",0.1,"B cell receptor signaling pathway",62,0.225806451612903,"CAMERA",1
"FALSE",0.1,"Fc epsilon RI signaling pathway",50,0.26,"CAMERA",1
"FALSE",0.1,"TNF signaling pathway",65,0.215384615384615,"CAMERA",1
"FALSE",0.1,"Neurotrophin signaling pathway",106,0.150943396226415,"CAMERA",1
"FALSE",0.1,"Retrograde endocannabinoid signaling",87,0.149425287356322,"CAMERA",0.99
"FALSE",0.1,"Insulin signaling pathway",126,0.126984126984127,"CAMERA",0.85
"FALSE",0.1,"GnRH signaling pathway",76,0.197368421052632,"CAMERA",1
"FALSE",0.1,"Estrogen signaling pathway",115,0.165217391304348,"CAMERA",1
"FALSE",0.1,"Prolactin signaling pathway",63,0.142857142857143,"CAMERA",0.735
"FALSE",0.1,"Thyroid hormone signaling pathway",101,0.207920792079208,"CAMERA",1
"FALSE",0.1,"Adipocytokine signaling pathway",59,0.0338983050847458,"CAMERA",0
"FALSE",0.1,"Oxytocin signaling pathway",139,0.165467625899281,"CAMERA",1
"FALSE",0.1,"Glucagon signaling pathway",81,0.185185185185185,"CAMERA",1
"FALSE",0.1,"Relaxin signaling pathway",115,0.191304347826087,"CAMERA",1
"FALSE",0.1,"AGE-RAGE signaling pathway in diabetic complications",83,0.156626506024096,"CAMERA",1
"FALSE",0.1,"Epithelial cell signaling in Helicobacter pylori infection",32,0.09375,"CAMERA",0
"FALSE",0.1,"Fatty acid biosynthesis",12,0,"CAMERA",0
"FALSE",0.1,"Steroid biosynthesis",17,0,"CAMERA",0
"FALSE",0.1,"Primary bile acid biosynthesis",15,0,"CAMERA",0
"FALSE",0.1,"Ubiquinone and other terpenoid-quinone biosynthesis",9,0,"CAMERA",0
"FALSE",0.1,"Steroid hormone biosynthesis",44,0,"CAMERA",0
"FALSE",0.1,"Arginine biosynthesis",16,0.125,"CAMERA",0.01
"FALSE",0.1,"N-Glycan biosynthesis",42,0,"CAMERA",0
"FALSE",0.1,"Mucin type O-glycan biosynthesis",29,0.0689655172413793,"CAMERA",0
"FALSE",0.1,"Mannose type O-glycan biosynthesis",20,0,"CAMERA",0
"FALSE",0.1,"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",10,0,"CAMERA",0
"FALSE",0.1,"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",5,0,"CAMERA",0
