"perm","mu","name","size","DC","method","power"
"FALSE",0.1,"IL-17 signaling pathway",12,0,"NetGSA",0
"FALSE",0.1,"T cell receptor signaling pathway",92,0.152173913043478,"NetGSA",0
"FALSE",0.1,"B cell receptor signaling pathway",63,0.19047619047619,"NetGSA",0
"FALSE",0.1,"Fc epsilon RI signaling pathway",56,0.267857142857143,"NetGSA",0
"FALSE",0.1,"TNF signaling pathway",69,0.159420289855072,"NetGSA",0
"FALSE",0.1,"Neurotrophin signaling pathway",110,0.127272727272727,"NetGSA",0
"FALSE",0.1,"Retrograde endocannabinoid signaling",94,0.0957446808510638,"NetGSA",0
"FALSE",0.1,"Insulin signaling pathway",122,0.0983606557377049,"NetGSA",0
"FALSE",0.1,"GnRH signaling pathway",82,0.146341463414634,"NetGSA",0
"FALSE",0.1,"Estrogen signaling pathway",115,0.104347826086957,"NetGSA",0
"FALSE",0.1,"Prolactin signaling pathway",69,0.173913043478261,"NetGSA",0
"FALSE",0.1,"Thyroid hormone signaling pathway",103,0.184466019417476,"NetGSA",0
"FALSE",0.1,"Adipocytokine signaling pathway",57,0.140350877192982,"NetGSA",0
"FALSE",0.1,"Oxytocin signaling pathway",139,0.143884892086331,"NetGSA",0
"FALSE",0.1,"Glucagon signaling pathway",73,0.164383561643836,"NetGSA",0
"FALSE",0.1,"Relaxin signaling pathway",121,0.165289256198347,"NetGSA",0
"FALSE",0.1,"AGE-RAGE signaling pathway in diabetic complications",84,0.202380952380952,"NetGSA",0
"FALSE",0.1,"Epithelial cell signaling in Helicobacter pylori infection",33,0.0606060606060606,"NetGSA",0
"FALSE",0.1,"Fatty acid biosynthesis",12,0,"NetGSA",0
"FALSE",0.1,"Steroid biosynthesis",15,0,"NetGSA",0
"FALSE",0.1,"Primary bile acid biosynthesis",17,0,"NetGSA",0
"FALSE",0.1,"Ubiquinone and other terpenoid-quinone biosynthesis",10,0,"NetGSA",0
"FALSE",0.1,"Steroid hormone biosynthesis",44,0,"NetGSA",0
"FALSE",0.1,"Arginine biosynthesis",18,0.111111111111111,"NetGSA",0
"FALSE",0.1,"Phenylalanine, tyrosine and tryptophan biosynthesis",5,0,"NetGSA",0
"FALSE",0.1,"N-Glycan biosynthesis",44,0,"NetGSA",0
"FALSE",0.1,"Mucin type O-glycan biosynthesis",23,0,"NetGSA",0
"FALSE",0.1,"Mannose type O-glycan biosynthesis",13,0,"NetGSA",0
"FALSE",0.1,"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",7,0,"NetGSA",0
"FALSE",0.1,"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",5,0,"NetGSA",0
"FALSE",0.1,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",22,0,"NetGSA",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - lacto and neolacto series",26,0,"NetGSA",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - globo and isoglobo series",13,0,"NetGSA",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - ganglio series",15,0,"NetGSA",0
"FALSE",0.1,"Pantothenate and CoA biosynthesis",17,0.0588235294117647,"NetGSA",0
"FALSE",0.1,"Folate biosynthesis",23,0.0434782608695652,"NetGSA",0
"FALSE",0.1,"Terpenoid backbone biosynthesis",20,0.1,"NetGSA",0
"FALSE",0.1,"Aminoacyl-tRNA biosynthesis",11,0,"NetGSA",0
"FALSE",0.1,"Fructose and mannose metabolism",28,0.178571428571429,"DEGraph",0
"FALSE",0.1,"Galactose metabolism",24,0.125,"DEGraph",0
"FALSE",0.1,"Ascorbate and aldarate metabolism",13,0,"DEGraph",0
"FALSE",0.1,"Purine metabolism",141,0.0638297872340425,"DEGraph",0
"FALSE",0.1,"Caffeine metabolism",5,0,"DEGraph",0
"FALSE",0.1,"Pyrimidine metabolism",84,0.0952380952380952,"DEGraph",0
"FALSE",0.1,"Alanine, aspartate and glutamate metabolism",33,0.0909090909090909,"DEGraph",0
"FALSE",0.1,"Glycine, serine and threonine metabolism",32,0,"DEGraph",0
"FALSE",0.1,"Cysteine and methionine metabolism",39,0,"DEGraph",0
"FALSE",0.1,"Arginine and proline metabolism",37,0,"DEGraph",0
"FALSE",0.1,"Histidine metabolism",17,0.0588235294117647,"DEGraph",0
"FALSE",0.1,"Tyrosine metabolism",32,0,"DEGraph",0
"FALSE",0.1,"Phenylalanine metabolism",14,0,"DEGraph",0
"FALSE",0.1,"Tryptophan metabolism",30,0,"DEGraph",0
"FALSE",0.1,"beta-Alanine metabolism",29,0,"DEGraph",0
"FALSE",0.1,"Taurine and hypotaurine metabolism",8,0,"DEGraph",0
"FALSE",0.1,"Selenocompound metabolism",11,0,"DEGraph",0
"FALSE",0.1,"Glutathione metabolism",42,0,"DEGraph",0
"FALSE",0.1,"Starch and sucrose metabolism",30,0.0333333333333333,"DEGraph",0
"FALSE",0.1,"Amino sugar and nucleotide sugar metabolism",42,0.0952380952380952,"DEGraph",0
"FALSE",0.1,"Glycerolipid metabolism",47,0.106382978723404,"DEGraph",0
"FALSE",0.1,"Inositol phosphate metabolism",63,0.0793650793650794,"DEGraph",0
"FALSE",0.1,"Glycerophospholipid metabolism",70,0.1,"DEGraph",0
"FALSE",0.1,"Ether lipid metabolism",36,0.0555555555555556,"DEGraph",0
"FALSE",0.1,"Arachidonic acid metabolism",53,0.0377358490566038,"DEGraph",0
"FALSE",0.1,"Linoleic acid metabolism",26,0.0769230769230769,"DEGraph",0
"FALSE",0.1,"alpha-Linolenic acid metabolism",22,0.0909090909090909,"DEGraph",0
"FALSE",0.1,"Sphingolipid metabolism",30,0.0333333333333333,"DEGraph",0
"FALSE",0.1,"Pyruvate metabolism",36,0.0277777777777778,"DEGraph",0
"FALSE",0.1,"Glyoxylate and dicarboxylate metabolism",24,0,"DEGraph",0
"FALSE",0.1,"Propanoate metabolism",30,0,"DEGraph",0
"FALSE",0.1,"Butanoate metabolism",23,0,"DEGraph",0
"FALSE",0.1,"Thiamine metabolism",10,0,"DEGraph",0
"FALSE",0.1,"Riboflavin metabolism",8,0,"DEGraph",0
"FALSE",0.1,"Vitamin B6 metabolism",5,0,"DEGraph",0
"FALSE",0.1,"Nicotinate and nicotinamide metabolism",20,0.15,"DEGraph",0
"FALSE",0.1,"Retinol metabolism",50,0,"DEGraph",0
"FALSE",0.1,"Porphyrin and chlorophyll metabolism",29,0,"DEGraph",0
"FALSE",0.1,"Sulfur metabolism",8,0,"DEGraph",0
"FALSE",0.1,"Drug metabolism - cytochrome P450",55,0,"DEGraph",0
"FALSE",0.1,"Drug metabolism - other enzymes",63,0.0317460317460317,"DEGraph",0
"FALSE",0.1,"Cholesterol metabolism",29,0,"DEGraph",0
"FALSE",0.1,"Central carbon metabolism in cancer",55,0.254545454545455,"DEGraph",0
"FALSE",0.1,"Choline metabolism in cancer",74,0.189189189189189,"DEGraph",0
"FALSE",0.1,"MAPK signaling pathway",271,0.169741697416974,"DEGraph",0
"FALSE",0.1,"ErbB signaling pathway",78,0.192307692307692,"DEGraph",0
"FALSE",0.1,"Ras signaling pathway",208,0.192307692307692,"DEGraph",0
"FALSE",0.1,"Rap1 signaling pathway",185,0.205405405405405,"DEGraph",0
"FALSE",0.1,"Calcium signaling pathway",160,0.08125,"DEGraph",0
"FALSE",0.1,"cGMP-PKG signaling pathway",137,0.0802919708029197,"DEGraph",0
"FALSE",0.1,"cAMP signaling pathway",182,0.0989010989010989,"DEGraph",0
"FALSE",0.1,"Chemokine signaling pathway",168,0.107142857142857,"DEGraph",0
"FALSE",0.1,"NF-kappa B signaling pathway",68,0.0441176470588235,"DEGraph",0
"FALSE",0.1,"HIF-1 signaling pathway",89,0.168539325842697,"DEGraph",0
"FALSE",0.1,"FoxO signaling pathway",114,0.131578947368421,"DEGraph",0
"FALSE",0.1,"Phosphatidylinositol signaling system",69,0.072463768115942,"DEGraph",0
"FALSE",0.1,"Sphingolipid signaling pathway",87,0.183908045977011,"DEGraph",0
"FALSE",0.1,"Phospholipase D signaling pathway",101,0.188118811881188,"DEGraph",0
"FALSE",0.1,"p53 signaling pathway",66,0.0303030303030303,"DEGraph",0
"FALSE",0.1,"mTOR signaling pathway",121,0.140495867768595,"DEGraph",0
"FALSE",0.1,"PI3K-Akt signaling pathway",310,0.141935483870968,"DEGraph",0
"FALSE",0.1,"AMPK signaling pathway",86,0.116279069767442,"DEGraph",0
"FALSE",0.1,"Adrenergic signaling in cardiomyocytes",136,0.176470588235294,"DEGraph",0
"FALSE",0.1,"Wnt signaling pathway",133,0.180451127819549,"DEGraph",0
"FALSE",0.1,"Notch signaling pathway",45,0.0444444444444444,"DEGraph",0
"FALSE",0.1,"Hedgehog signaling pathway",42,0.0238095238095238,"DEGraph",0
"FALSE",0.1,"TGF-beta signaling pathway",70,0.0428571428571429,"DEGraph",0
"FALSE",0.1,"VEGF signaling pathway",57,0.298245614035088,"DEGraph",0
"FALSE",0.1,"Apelin signaling pathway",121,0.165289256198347,"DEGraph",0
"FALSE",0.1,"Hippo signaling pathway",140,0.157142857142857,"DEGraph",0
"FALSE",0.1,"Hippo signaling pathway - multiple species",23,0.0434782608695652,"DEGraph",0
"FALSE",0.1,"Toll-like receptor signaling pathway",81,0.0987654320987654,"DEGraph",0
"FALSE",0.1,"NOD-like receptor signaling pathway",121,0.0495867768595041,"DEGraph",0
"FALSE",0.1,"RIG-I-like receptor signaling pathway",51,0.0392156862745098,"DEGraph",0
"FALSE",0.1,"C-type lectin receptor signaling pathway",102,0.127450980392157,"DEGraph",0
"FALSE",0.1,"JAK-STAT signaling pathway",135,0.0888888888888889,"DEGraph",0
"FALSE",0.1,"IL-17 signaling pathway",12,0,"DEGraph",0
"FALSE",0.1,"T cell receptor signaling pathway",92,0.152173913043478,"DEGraph",0
"FALSE",0.1,"B cell receptor signaling pathway",63,0.19047619047619,"DEGraph",0
"FALSE",0.1,"Fc epsilon RI signaling pathway",56,0.267857142857143,"DEGraph",0
"FALSE",0.1,"TNF signaling pathway",69,0.159420289855072,"DEGraph",0
"FALSE",0.1,"Neurotrophin signaling pathway",110,0.127272727272727,"DEGraph",0
"FALSE",0.1,"Retrograde endocannabinoid signaling",94,0.0957446808510638,"DEGraph",0
"FALSE",0.1,"Insulin signaling pathway",122,0.0983606557377049,"DEGraph",0
"FALSE",0.1,"GnRH signaling pathway",82,0.146341463414634,"DEGraph",0
"FALSE",0.1,"Estrogen signaling pathway",115,0.104347826086957,"DEGraph",0
"FALSE",0.1,"Prolactin signaling pathway",69,0.173913043478261,"DEGraph",0
"FALSE",0.1,"Thyroid hormone signaling pathway",103,0.184466019417476,"DEGraph",0
"FALSE",0.1,"Adipocytokine signaling pathway",57,0.140350877192982,"DEGraph",0
"FALSE",0.1,"Oxytocin signaling pathway",139,0.143884892086331,"DEGraph",0
"FALSE",0.1,"Glucagon signaling pathway",73,0.164383561643836,"DEGraph",0
"FALSE",0.1,"Relaxin signaling pathway",121,0.165289256198347,"DEGraph",0
"FALSE",0.1,"AGE-RAGE signaling pathway in diabetic complications",84,0.202380952380952,"DEGraph",0
"FALSE",0.1,"Epithelial cell signaling in Helicobacter pylori infection",33,0.0606060606060606,"DEGraph",0
"FALSE",0.1,"Fatty acid biosynthesis",12,0,"DEGraph",0
"FALSE",0.1,"Steroid biosynthesis",15,0,"DEGraph",0
"FALSE",0.1,"Primary bile acid biosynthesis",17,0,"DEGraph",0
"FALSE",0.1,"Ubiquinone and other terpenoid-quinone biosynthesis",10,0,"DEGraph",0
"FALSE",0.1,"Steroid hormone biosynthesis",44,0,"DEGraph",0
"FALSE",0.1,"Arginine biosynthesis",18,0.111111111111111,"DEGraph",0
"FALSE",0.1,"Phenylalanine, tyrosine and tryptophan biosynthesis",5,0,"DEGraph",0
"FALSE",0.1,"N-Glycan biosynthesis",44,0,"DEGraph",0
"FALSE",0.1,"Mucin type O-glycan biosynthesis",23,0,"DEGraph",0
"FALSE",0.1,"Mannose type O-glycan biosynthesis",13,0,"DEGraph",0
"FALSE",0.1,"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",7,0,"DEGraph",0
"FALSE",0.1,"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",5,0,"DEGraph",0
"FALSE",0.1,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",22,0,"DEGraph",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - lacto and neolacto series",26,0,"DEGraph",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - globo and isoglobo series",13,0,"DEGraph",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - ganglio series",15,0,"DEGraph",0
"FALSE",0.1,"Pantothenate and CoA biosynthesis",17,0.0588235294117647,"DEGraph",0
"FALSE",0.1,"Folate biosynthesis",23,0.0434782608695652,"DEGraph",0
"FALSE",0.1,"Terpenoid backbone biosynthesis",20,0.1,"DEGraph",0
"FALSE",0.1,"Aminoacyl-tRNA biosynthesis",11,0,"DEGraph",0
"FALSE",0.1,"Fructose and mannose metabolism",28,0.178571428571429,"CAMERA",0.61
"FALSE",0.1,"Galactose metabolism",24,0.125,"CAMERA",0
"FALSE",0.1,"Ascorbate and aldarate metabolism",13,0,"CAMERA",0
"FALSE",0.1,"Purine metabolism",141,0.0638297872340425,"CAMERA",0
"FALSE",0.1,"Caffeine metabolism",5,0,"CAMERA",0
"FALSE",0.1,"Pyrimidine metabolism",84,0.0952380952380952,"CAMERA",0
"FALSE",0.1,"Alanine, aspartate and glutamate metabolism",33,0.0909090909090909,"CAMERA",0
"FALSE",0.1,"Glycine, serine and threonine metabolism",32,0,"CAMERA",0
"FALSE",0.1,"Cysteine and methionine metabolism",39,0,"CAMERA",0
"FALSE",0.1,"Arginine and proline metabolism",37,0,"CAMERA",0
"FALSE",0.1,"Histidine metabolism",17,0.0588235294117647,"CAMERA",0
"FALSE",0.1,"Tyrosine metabolism",32,0,"CAMERA",0
"FALSE",0.1,"Phenylalanine metabolism",14,0,"CAMERA",0
"FALSE",0.1,"Tryptophan metabolism",30,0,"CAMERA",0
"FALSE",0.1,"beta-Alanine metabolism",29,0,"CAMERA",0
"FALSE",0.1,"Taurine and hypotaurine metabolism",8,0,"CAMERA",0
"FALSE",0.1,"Selenocompound metabolism",11,0,"CAMERA",0
"FALSE",0.1,"Glutathione metabolism",42,0,"CAMERA",0
"FALSE",0.1,"Starch and sucrose metabolism",30,0.0333333333333333,"CAMERA",0
"FALSE",0.1,"Amino sugar and nucleotide sugar metabolism",42,0.0952380952380952,"CAMERA",0
"FALSE",0.1,"Glycerolipid metabolism",47,0.106382978723404,"CAMERA",0
"FALSE",0.1,"Inositol phosphate metabolism",63,0.0793650793650794,"CAMERA",0
"FALSE",0.1,"Glycerophospholipid metabolism",70,0.1,"CAMERA",0.01
"FALSE",0.1,"Ether lipid metabolism",36,0.0555555555555556,"CAMERA",0
"FALSE",0.1,"Arachidonic acid metabolism",53,0.0377358490566038,"CAMERA",0
"FALSE",0.1,"Linoleic acid metabolism",26,0.0769230769230769,"CAMERA",0
"FALSE",0.1,"alpha-Linolenic acid metabolism",22,0.0909090909090909,"CAMERA",0
"FALSE",0.1,"Sphingolipid metabolism",30,0.0333333333333333,"CAMERA",0
"FALSE",0.1,"Pyruvate metabolism",36,0.0277777777777778,"CAMERA",0
"FALSE",0.1,"Glyoxylate and dicarboxylate metabolism",24,0,"CAMERA",0
"FALSE",0.1,"Propanoate metabolism",30,0,"CAMERA",0
"FALSE",0.1,"Butanoate metabolism",23,0,"CAMERA",0
"FALSE",0.1,"Thiamine metabolism",10,0,"CAMERA",0
"FALSE",0.1,"Riboflavin metabolism",8,0,"CAMERA",0
"FALSE",0.1,"Vitamin B6 metabolism",5,0,"CAMERA",0
"FALSE",0.1,"Nicotinate and nicotinamide metabolism",20,0.15,"CAMERA",0.04
"FALSE",0.1,"Retinol metabolism",50,0,"CAMERA",0
"FALSE",0.1,"Porphyrin and chlorophyll metabolism",29,0,"CAMERA",0
"FALSE",0.1,"Sulfur metabolism",8,0,"CAMERA",0
"FALSE",0.1,"Drug metabolism - cytochrome P450",55,0,"CAMERA",0
"FALSE",0.1,"Drug metabolism - other enzymes",63,0.0317460317460317,"CAMERA",0
"FALSE",0.1,"Cholesterol metabolism",29,0,"CAMERA",0
"FALSE",0.1,"Central carbon metabolism in cancer",55,0.254545454545455,"CAMERA",1
"FALSE",0.1,"Choline metabolism in cancer",74,0.189189189189189,"CAMERA",1
"FALSE",0.1,"MAPK signaling pathway",271,0.169741697416974,"CAMERA",1
"FALSE",0.1,"ErbB signaling pathway",78,0.192307692307692,"CAMERA",1
"FALSE",0.1,"Ras signaling pathway",208,0.192307692307692,"CAMERA",1
"FALSE",0.1,"Rap1 signaling pathway",185,0.205405405405405,"CAMERA",1
"FALSE",0.1,"Calcium signaling pathway",160,0.08125,"CAMERA",0
"FALSE",0.1,"cGMP-PKG signaling pathway",137,0.0802919708029197,"CAMERA",0
"FALSE",0.1,"cAMP signaling pathway",182,0.0989010989010989,"CAMERA",0.005
"FALSE",0.1,"Chemokine signaling pathway",168,0.107142857142857,"CAMERA",0.09
"FALSE",0.1,"NF-kappa B signaling pathway",68,0.0441176470588235,"CAMERA",0
"FALSE",0.1,"HIF-1 signaling pathway",89,0.168539325842697,"CAMERA",1
"FALSE",0.1,"FoxO signaling pathway",114,0.131578947368421,"CAMERA",0.69
"FALSE",0.1,"Phosphatidylinositol signaling system",69,0.072463768115942,"CAMERA",0
"FALSE",0.1,"Sphingolipid signaling pathway",87,0.183908045977011,"CAMERA",1
"FALSE",0.1,"Phospholipase D signaling pathway",101,0.188118811881188,"CAMERA",1
"FALSE",0.1,"p53 signaling pathway",66,0.0303030303030303,"CAMERA",0
"FALSE",0.1,"mTOR signaling pathway",121,0.140495867768595,"CAMERA",0.975
"FALSE",0.1,"PI3K-Akt signaling pathway",310,0.141935483870968,"CAMERA",1
"FALSE",0.1,"AMPK signaling pathway",86,0.116279069767442,"CAMERA",0.065
"FALSE",0.1,"Adrenergic signaling in cardiomyocytes",136,0.176470588235294,"CAMERA",1
"FALSE",0.1,"Wnt signaling pathway",133,0.180451127819549,"CAMERA",1
"FALSE",0.1,"Notch signaling pathway",45,0.0444444444444444,"CAMERA",0
"FALSE",0.1,"Hedgehog signaling pathway",42,0.0238095238095238,"CAMERA",0
"FALSE",0.1,"TGF-beta signaling pathway",70,0.0428571428571429,"CAMERA",0
"FALSE",0.1,"VEGF signaling pathway",57,0.298245614035088,"CAMERA",1
"FALSE",0.1,"Apelin signaling pathway",121,0.165289256198347,"CAMERA",1
"FALSE",0.1,"Hippo signaling pathway",140,0.157142857142857,"CAMERA",1
"FALSE",0.1,"Hippo signaling pathway - multiple species",23,0.0434782608695652,"CAMERA",0
"FALSE",0.1,"Toll-like receptor signaling pathway",81,0.0987654320987654,"CAMERA",0
"FALSE",0.1,"NOD-like receptor signaling pathway",121,0.0495867768595041,"CAMERA",0
"FALSE",0.1,"RIG-I-like receptor signaling pathway",51,0.0392156862745098,"CAMERA",0
"FALSE",0.1,"C-type lectin receptor signaling pathway",102,0.127450980392157,"CAMERA",0.5
"FALSE",0.1,"JAK-STAT signaling pathway",135,0.0888888888888889,"CAMERA",0
"FALSE",0.1,"IL-17 signaling pathway",12,0,"CAMERA",0
"FALSE",0.1,"T cell receptor signaling pathway",92,0.152173913043478,"CAMERA",0.96
"FALSE",0.1,"B cell receptor signaling pathway",63,0.19047619047619,"CAMERA",1
"FALSE",0.1,"Fc epsilon RI signaling pathway",56,0.267857142857143,"CAMERA",1
"FALSE",0.1,"TNF signaling pathway",69,0.159420289855072,"CAMERA",0.945
"FALSE",0.1,"Neurotrophin signaling pathway",110,0.127272727272727,"CAMERA",0.535
"FALSE",0.1,"Retrograde endocannabinoid signaling",94,0.0957446808510638,"CAMERA",0
"FALSE",0.1,"Insulin signaling pathway",122,0.0983606557377049,"CAMERA",0.01
"FALSE",0.1,"GnRH signaling pathway",82,0.146341463414634,"CAMERA",0.905
"FALSE",0.1,"Estrogen signaling pathway",115,0.104347826086957,"CAMERA",0.02
"FALSE",0.1,"Prolactin signaling pathway",69,0.173913043478261,"CAMERA",0.995
"FALSE",0.1,"Thyroid hormone signaling pathway",103,0.184466019417476,"CAMERA",1
"FALSE",0.1,"Adipocytokine signaling pathway",57,0.140350877192982,"CAMERA",0.39
"FALSE",0.1,"Oxytocin signaling pathway",139,0.143884892086331,"CAMERA",1
"FALSE",0.1,"Glucagon signaling pathway",73,0.164383561643836,"CAMERA",0.99
"FALSE",0.1,"Relaxin signaling pathway",121,0.165289256198347,"CAMERA",1
"FALSE",0.1,"AGE-RAGE signaling pathway in diabetic complications",84,0.202380952380952,"CAMERA",1
"FALSE",0.1,"Epithelial cell signaling in Helicobacter pylori infection",33,0.0606060606060606,"CAMERA",0
"FALSE",0.1,"Fatty acid biosynthesis",12,0,"CAMERA",0
"FALSE",0.1,"Steroid biosynthesis",15,0,"CAMERA",0
"FALSE",0.1,"Primary bile acid biosynthesis",17,0,"CAMERA",0
"FALSE",0.1,"Ubiquinone and other terpenoid-quinone biosynthesis",10,0,"CAMERA",0
"FALSE",0.1,"Steroid hormone biosynthesis",44,0,"CAMERA",0
"FALSE",0.1,"Arginine biosynthesis",18,0.111111111111111,"CAMERA",0
"FALSE",0.1,"Phenylalanine, tyrosine and tryptophan biosynthesis",5,0,"CAMERA",0
"FALSE",0.1,"N-Glycan biosynthesis",44,0,"CAMERA",0
"FALSE",0.1,"Mucin type O-glycan biosynthesis",23,0,"CAMERA",0
