"perm","mu","name","size","DC","method","power"
"FALSE",0.1,"Sphingolipid signaling pathway",87,0.436781609195402,"NetGSA",0
"FALSE",0.1,"Phospholipase D signaling pathway",107,0.308411214953271,"NetGSA",0
"FALSE",0.1,"p53 signaling pathway",69,0,"NetGSA",0
"FALSE",0.1,"mTOR signaling pathway",127,0.15748031496063,"NetGSA",0
"FALSE",0.1,"PI3K-Akt signaling pathway",315,0.0793650793650794,"NetGSA",0
"FALSE",0.1,"AMPK signaling pathway",88,0.125,"NetGSA",0
"FALSE",0.1,"Adrenergic signaling in cardiomyocytes",135,0.2,"NetGSA",0
"FALSE",0.1,"Wnt signaling pathway",136,0.213235294117647,"NetGSA",0
"FALSE",0.1,"Notch signaling pathway",41,0.0487804878048781,"NetGSA",0
"FALSE",0.1,"Hedgehog signaling pathway",44,0.113636363636364,"NetGSA",0
"FALSE",0.1,"TGF-beta signaling pathway",69,0.0869565217391304,"NetGSA",0
"FALSE",0.1,"VEGF signaling pathway",49,0.591836734693878,"NetGSA",0
"FALSE",0.1,"Apelin signaling pathway",120,0.266666666666667,"NetGSA",0
"FALSE",0.1,"Hippo signaling pathway",142,0.169014084507042,"NetGSA",0
"FALSE",0.1,"Hippo signaling pathway - multiple species",27,0.185185185185185,"NetGSA",0
"FALSE",0.1,"Toll-like receptor signaling pathway",83,0.253012048192771,"NetGSA",0
"FALSE",0.1,"NOD-like receptor signaling pathway",134,0.104477611940299,"NetGSA",0
"FALSE",0.1,"RIG-I-like receptor signaling pathway",61,0.147540983606557,"NetGSA",0
"FALSE",0.1,"C-type lectin receptor signaling pathway",94,0.25531914893617,"NetGSA",0
"FALSE",0.1,"JAK-STAT signaling pathway",147,0.0952380952380952,"NetGSA",0
"FALSE",0.1,"IL-17 signaling pathway",12,0.0833333333333333,"NetGSA",0
"FALSE",0.1,"T cell receptor signaling pathway",90,0.288888888888889,"NetGSA",0
"FALSE",0.1,"B cell receptor signaling pathway",62,0.387096774193548,"NetGSA",0
"FALSE",0.1,"Fc epsilon RI signaling pathway",50,0.64,"NetGSA",0
"FALSE",0.1,"TNF signaling pathway",65,0.384615384615385,"NetGSA",0
"FALSE",0.1,"Neurotrophin signaling pathway",106,0.292452830188679,"NetGSA",0
"FALSE",0.1,"Retrograde endocannabinoid signaling",87,0.241379310344828,"NetGSA",0
"FALSE",0.1,"Insulin signaling pathway",126,0.206349206349206,"NetGSA",0
"FALSE",0.1,"GnRH signaling pathway",76,0.381578947368421,"NetGSA",0
"FALSE",0.1,"Estrogen signaling pathway",115,0.243478260869565,"NetGSA",0
"FALSE",0.1,"Prolactin signaling pathway",63,0.380952380952381,"NetGSA",0
"FALSE",0.1,"Thyroid hormone signaling pathway",101,0.297029702970297,"NetGSA",0
"FALSE",0.1,"Adipocytokine signaling pathway",59,0.101694915254237,"NetGSA",0
"FALSE",0.1,"Oxytocin signaling pathway",139,0.165467625899281,"NetGSA",0
"FALSE",0.1,"Glucagon signaling pathway",81,0.148148148148148,"NetGSA",0
"FALSE",0.1,"Relaxin signaling pathway",115,0.330434782608696,"NetGSA",0
"FALSE",0.1,"AGE-RAGE signaling pathway in diabetic complications",83,0.36144578313253,"NetGSA",0
"FALSE",0.1,"Epithelial cell signaling in Helicobacter pylori infection",32,0.25,"NetGSA",0
"FALSE",0.1,"Fatty acid biosynthesis",12,0,"NetGSA",0
"FALSE",0.1,"Steroid biosynthesis",17,0,"NetGSA",0
"FALSE",0.1,"Primary bile acid biosynthesis",15,0,"NetGSA",0
"FALSE",0.1,"Ubiquinone and other terpenoid-quinone biosynthesis",9,0.111111111111111,"NetGSA",0
"FALSE",0.1,"Steroid hormone biosynthesis",44,0.0227272727272727,"NetGSA",0
"FALSE",0.1,"Arginine biosynthesis",16,0.1875,"NetGSA",0
"FALSE",0.1,"N-Glycan biosynthesis",42,0,"NetGSA",0
"FALSE",0.1,"Mucin type O-glycan biosynthesis",29,0.103448275862069,"NetGSA",0
"FALSE",0.1,"Mannose type O-glycan biosynthesis",20,0,"NetGSA",0
"FALSE",0.1,"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",10,0,"NetGSA",0
"FALSE",0.1,"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",5,0,"NetGSA",0
"FALSE",0.1,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",20,0,"NetGSA",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - lacto and neolacto series",25,0,"NetGSA",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - globo and isoglobo series",13,0.0769230769230769,"NetGSA",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - ganglio series",14,0.0714285714285714,"NetGSA",0
"FALSE",0.1,"Pantothenate and CoA biosynthesis",16,0.0625,"NetGSA",0
"FALSE",0.1,"Folate biosynthesis",26,0,"NetGSA",0
"FALSE",0.1,"Terpenoid backbone biosynthesis",16,0,"NetGSA",0
"FALSE",0.1,"Aminoacyl-tRNA biosynthesis",12,0.0833333333333333,"NetGSA",0
"FALSE",0.1,"Fructose and mannose metabolism",31,0,"DEGraph",0
"FALSE",0.1,"Galactose metabolism",27,0.148148148148148,"DEGraph",0
"FALSE",0.1,"Ascorbate and aldarate metabolism",8,0,"DEGraph",0
"FALSE",0.1,"Purine metabolism",153,0.0457516339869281,"DEGraph",0
"FALSE",0.1,"Pyrimidine metabolism",88,0.102272727272727,"DEGraph",0
"FALSE",0.1,"Alanine, aspartate and glutamate metabolism",32,0.15625,"DEGraph",0
"FALSE",0.1,"Glycine, serine and threonine metabolism",29,0.103448275862069,"DEGraph",0
"FALSE",0.1,"Cysteine and methionine metabolism",39,0,"DEGraph",0
"FALSE",0.1,"Arginine and proline metabolism",41,0,"DEGraph",0
"FALSE",0.1,"Histidine metabolism",20,0,"DEGraph",0
"FALSE",0.1,"Tyrosine metabolism",32,0.09375,"DEGraph",0
"FALSE",0.1,"Phenylalanine metabolism",14,0.0714285714285714,"DEGraph",0
"FALSE",0.1,"Tryptophan metabolism",34,0.0294117647058824,"DEGraph",0
"FALSE",0.1,"beta-Alanine metabolism",29,0,"DEGraph",0
"FALSE",0.1,"Taurine and hypotaurine metabolism",10,0,"DEGraph",0
"FALSE",0.1,"Phosphonate and phosphinate metabolism",5,0,"DEGraph",0
"FALSE",0.1,"Selenocompound metabolism",11,0,"DEGraph",0
"FALSE",0.1,"Glutathione metabolism",48,0,"DEGraph",0
"FALSE",0.1,"Starch and sucrose metabolism",30,0.0666666666666667,"DEGraph",0
"FALSE",0.1,"Amino sugar and nucleotide sugar metabolism",42,0.119047619047619,"DEGraph",0
"FALSE",0.1,"Glycerolipid metabolism",53,0,"DEGraph",0
"FALSE",0.1,"Inositol phosphate metabolism",70,0.242857142857143,"DEGraph",0
"FALSE",0.1,"Glycerophospholipid metabolism",84,0,"DEGraph",0
"FALSE",0.1,"Ether lipid metabolism",39,0,"DEGraph",0
"FALSE",0.1,"Arachidonic acid metabolism",56,0,"DEGraph",0
"FALSE",0.1,"Linoleic acid metabolism",25,0,"DEGraph",0
"FALSE",0.1,"alpha-Linolenic acid metabolism",22,0,"DEGraph",0
"FALSE",0.1,"Sphingolipid metabolism",43,0.0930232558139535,"DEGraph",0
"FALSE",0.1,"Pyruvate metabolism",37,0.027027027027027,"DEGraph",0
"FALSE",0.1,"Glyoxylate and dicarboxylate metabolism",22,0.0909090909090909,"DEGraph",0
"FALSE",0.1,"Propanoate metabolism",31,0,"DEGraph",0
"FALSE",0.1,"Butanoate metabolism",22,0,"DEGraph",0
"FALSE",0.1,"Thiamine metabolism",14,0,"DEGraph",0
"FALSE",0.1,"Riboflavin metabolism",8,0.25,"DEGraph",0
"FALSE",0.1,"Nicotinate and nicotinamide metabolism",26,0.0769230769230769,"DEGraph",0
"FALSE",0.1,"Retinol metabolism",46,0.130434782608696,"DEGraph",0
"FALSE",0.1,"Porphyrin and chlorophyll metabolism",26,0,"DEGraph",0
"FALSE",0.1,"Sulfur metabolism",9,0,"DEGraph",0
"FALSE",0.1,"Drug metabolism - cytochrome P450",49,0.0204081632653061,"DEGraph",0
"FALSE",0.1,"Drug metabolism - other enzymes",58,0.0862068965517241,"DEGraph",0
"FALSE",0.1,"Cholesterol metabolism",27,0,"DEGraph",0
"FALSE",0.1,"Central carbon metabolism in cancer",54,0.277777777777778,"DEGraph",0
"FALSE",0.1,"Choline metabolism in cancer",71,0.338028169014085,"DEGraph",0
"FALSE",0.1,"MAPK signaling pathway",271,0.180811808118081,"DEGraph",0
"FALSE",0.1,"ErbB signaling pathway",76,0.368421052631579,"DEGraph",0
"FALSE",0.1,"Ras signaling pathway",203,0.201970443349754,"DEGraph",0
"FALSE",0.1,"Rap1 signaling pathway",183,0.218579234972678,"DEGraph",0
"FALSE",0.1,"Calcium signaling pathway",173,0.0809248554913295,"DEGraph",0
"FALSE",0.1,"cGMP-PKG signaling pathway",140,0.135714285714286,"DEGraph",0
"FALSE",0.1,"cAMP signaling pathway",182,0.159340659340659,"DEGraph",0
"FALSE",0.1,"Chemokine signaling pathway",166,0.210843373493976,"DEGraph",0
"FALSE",0.1,"NF-kappa B signaling pathway",70,0.1,"DEGraph",0
"FALSE",0.1,"HIF-1 signaling pathway",92,0.173913043478261,"DEGraph",0
"FALSE",0.1,"FoxO signaling pathway",109,0.247706422018349,"DEGraph",0
"FALSE",0.1,"Phosphatidylinositol signaling system",81,0.222222222222222,"DEGraph",0
"FALSE",0.1,"Sphingolipid signaling pathway",87,0.436781609195402,"DEGraph",0
"FALSE",0.1,"Phospholipase D signaling pathway",107,0.308411214953271,"DEGraph",0
"FALSE",0.1,"p53 signaling pathway",69,0,"DEGraph",0
"FALSE",0.1,"mTOR signaling pathway",127,0.15748031496063,"DEGraph",0
"FALSE",0.1,"PI3K-Akt signaling pathway",315,0.0793650793650794,"DEGraph",0
"FALSE",0.1,"AMPK signaling pathway",88,0.125,"DEGraph",0
"FALSE",0.1,"Adrenergic signaling in cardiomyocytes",135,0.2,"DEGraph",0
"FALSE",0.1,"Wnt signaling pathway",136,0.213235294117647,"DEGraph",0
"FALSE",0.1,"Notch signaling pathway",41,0.0487804878048781,"DEGraph",0
"FALSE",0.1,"Hedgehog signaling pathway",44,0.113636363636364,"DEGraph",0
"FALSE",0.1,"TGF-beta signaling pathway",69,0.0869565217391304,"DEGraph",0
"FALSE",0.1,"VEGF signaling pathway",49,0.591836734693878,"DEGraph",0
"FALSE",0.1,"Apelin signaling pathway",120,0.266666666666667,"DEGraph",0
"FALSE",0.1,"Hippo signaling pathway",142,0.169014084507042,"DEGraph",0
"FALSE",0.1,"Hippo signaling pathway - multiple species",27,0.185185185185185,"DEGraph",0
"FALSE",0.1,"Toll-like receptor signaling pathway",83,0.253012048192771,"DEGraph",0
"FALSE",0.1,"NOD-like receptor signaling pathway",134,0.104477611940299,"DEGraph",0
"FALSE",0.1,"RIG-I-like receptor signaling pathway",61,0.147540983606557,"DEGraph",0
"FALSE",0.1,"C-type lectin receptor signaling pathway",94,0.25531914893617,"DEGraph",0
"FALSE",0.1,"JAK-STAT signaling pathway",147,0.0952380952380952,"DEGraph",0
"FALSE",0.1,"IL-17 signaling pathway",12,0.0833333333333333,"DEGraph",0
"FALSE",0.1,"T cell receptor signaling pathway",90,0.288888888888889,"DEGraph",0
"FALSE",0.1,"B cell receptor signaling pathway",62,0.387096774193548,"DEGraph",0
"FALSE",0.1,"Fc epsilon RI signaling pathway",50,0.64,"DEGraph",0
"FALSE",0.1,"TNF signaling pathway",65,0.384615384615385,"DEGraph",0
"FALSE",0.1,"Neurotrophin signaling pathway",106,0.292452830188679,"DEGraph",0
"FALSE",0.1,"Retrograde endocannabinoid signaling",87,0.241379310344828,"DEGraph",0
"FALSE",0.1,"Insulin signaling pathway",126,0.206349206349206,"DEGraph",0
"FALSE",0.1,"GnRH signaling pathway",76,0.381578947368421,"DEGraph",0
"FALSE",0.1,"Estrogen signaling pathway",115,0.243478260869565,"DEGraph",0
"FALSE",0.1,"Prolactin signaling pathway",63,0.380952380952381,"DEGraph",0
"FALSE",0.1,"Thyroid hormone signaling pathway",101,0.297029702970297,"DEGraph",0
"FALSE",0.1,"Adipocytokine signaling pathway",59,0.101694915254237,"DEGraph",0
"FALSE",0.1,"Oxytocin signaling pathway",139,0.165467625899281,"DEGraph",0
"FALSE",0.1,"Glucagon signaling pathway",81,0.148148148148148,"DEGraph",0
"FALSE",0.1,"Relaxin signaling pathway",115,0.330434782608696,"DEGraph",0
"FALSE",0.1,"AGE-RAGE signaling pathway in diabetic complications",83,0.36144578313253,"DEGraph",0
"FALSE",0.1,"Epithelial cell signaling in Helicobacter pylori infection",32,0.25,"DEGraph",0
"FALSE",0.1,"Fatty acid biosynthesis",12,0,"DEGraph",0
"FALSE",0.1,"Steroid biosynthesis",17,0,"DEGraph",0
"FALSE",0.1,"Primary bile acid biosynthesis",15,0,"DEGraph",0
"FALSE",0.1,"Ubiquinone and other terpenoid-quinone biosynthesis",9,0.111111111111111,"DEGraph",0
"FALSE",0.1,"Steroid hormone biosynthesis",44,0.0227272727272727,"DEGraph",0
"FALSE",0.1,"Arginine biosynthesis",16,0.1875,"DEGraph",0
"FALSE",0.1,"N-Glycan biosynthesis",42,0,"DEGraph",0
"FALSE",0.1,"Mucin type O-glycan biosynthesis",29,0.103448275862069,"DEGraph",0
"FALSE",0.1,"Mannose type O-glycan biosynthesis",20,0,"DEGraph",0
"FALSE",0.1,"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",10,0,"DEGraph",0
"FALSE",0.1,"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",5,0,"DEGraph",0
"FALSE",0.1,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",20,0,"DEGraph",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - lacto and neolacto series",25,0,"DEGraph",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - globo and isoglobo series",13,0.0769230769230769,"DEGraph",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - ganglio series",14,0.0714285714285714,"DEGraph",0
"FALSE",0.1,"Pantothenate and CoA biosynthesis",16,0.0625,"DEGraph",0
"FALSE",0.1,"Folate biosynthesis",26,0,"DEGraph",0
"FALSE",0.1,"Terpenoid backbone biosynthesis",16,0,"DEGraph",0
"FALSE",0.1,"Aminoacyl-tRNA biosynthesis",12,0.0833333333333333,"DEGraph",0
"FALSE",0.1,"Fructose and mannose metabolism",31,0,"CAMERA",0
"FALSE",0.1,"Galactose metabolism",27,0.148148148148148,"CAMERA",0.095
"FALSE",0.1,"Ascorbate and aldarate metabolism",8,0,"CAMERA",0
"FALSE",0.1,"Purine metabolism",153,0.0457516339869281,"CAMERA",0
"FALSE",0.1,"Pyrimidine metabolism",88,0.102272727272727,"CAMERA",0.01
"FALSE",0.1,"Alanine, aspartate and glutamate metabolism",32,0.15625,"CAMERA",0.345
"FALSE",0.1,"Glycine, serine and threonine metabolism",29,0.103448275862069,"CAMERA",0.005
"FALSE",0.1,"Cysteine and methionine metabolism",39,0,"CAMERA",0
"FALSE",0.1,"Arginine and proline metabolism",41,0,"CAMERA",0
"FALSE",0.1,"Histidine metabolism",20,0,"CAMERA",0
"FALSE",0.1,"Tyrosine metabolism",32,0.09375,"CAMERA",0
"FALSE",0.1,"Phenylalanine metabolism",14,0.0714285714285714,"CAMERA",0
"FALSE",0.1,"Tryptophan metabolism",34,0.0294117647058824,"CAMERA",0
"FALSE",0.1,"beta-Alanine metabolism",29,0,"CAMERA",0
"FALSE",0.1,"Taurine and hypotaurine metabolism",10,0,"CAMERA",0
"FALSE",0.1,"Phosphonate and phosphinate metabolism",5,0,"CAMERA",0
"FALSE",0.1,"Selenocompound metabolism",11,0,"CAMERA",0
"FALSE",0.1,"Glutathione metabolism",48,0,"CAMERA",0
"FALSE",0.1,"Starch and sucrose metabolism",30,0.0666666666666667,"CAMERA",0
"FALSE",0.1,"Amino sugar and nucleotide sugar metabolism",42,0.119047619047619,"CAMERA",0.02
"FALSE",0.1,"Glycerolipid metabolism",53,0,"CAMERA",0
"FALSE",0.1,"Inositol phosphate metabolism",70,0.242857142857143,"CAMERA",1
"FALSE",0.1,"Glycerophospholipid metabolism",84,0,"CAMERA",0
"FALSE",0.1,"Ether lipid metabolism",39,0,"CAMERA",0.005
"FALSE",0.1,"Arachidonic acid metabolism",56,0,"CAMERA",0
"FALSE",0.1,"Linoleic acid metabolism",25,0,"CAMERA",0
"FALSE",0.1,"alpha-Linolenic acid metabolism",22,0,"CAMERA",0
"FALSE",0.1,"Sphingolipid metabolism",43,0.0930232558139535,"CAMERA",0
"FALSE",0.1,"Pyruvate metabolism",37,0.027027027027027,"CAMERA",0
"FALSE",0.1,"Glyoxylate and dicarboxylate metabolism",22,0.0909090909090909,"CAMERA",0
"FALSE",0.1,"Propanoate metabolism",31,0,"CAMERA",0
"FALSE",0.1,"Butanoate metabolism",22,0,"CAMERA",0
"FALSE",0.1,"Thiamine metabolism",14,0,"CAMERA",0
"FALSE",0.1,"Riboflavin metabolism",8,0.25,"CAMERA",0.45
"FALSE",0.1,"Nicotinate and nicotinamide metabolism",26,0.0769230769230769,"CAMERA",0
"FALSE",0.1,"Retinol metabolism",46,0.130434782608696,"CAMERA",0.08
"FALSE",0.1,"Porphyrin and chlorophyll metabolism",26,0,"CAMERA",0
"FALSE",0.1,"Sulfur metabolism",9,0,"CAMERA",0
"FALSE",0.1,"Drug metabolism - cytochrome P450",49,0.0204081632653061,"CAMERA",0
"FALSE",0.1,"Drug metabolism - other enzymes",58,0.0862068965517241,"CAMERA",0
"FALSE",0.1,"Cholesterol metabolism",27,0,"CAMERA",0
"FALSE",0.1,"Central carbon metabolism in cancer",54,0.277777777777778,"CAMERA",1
"FALSE",0.1,"Choline metabolism in cancer",71,0.338028169014085,"CAMERA",1
"FALSE",0.1,"MAPK signaling pathway",271,0.180811808118081,"CAMERA",1
"FALSE",0.1,"ErbB signaling pathway",76,0.368421052631579,"CAMERA",1
"FALSE",0.1,"Ras signaling pathway",203,0.201970443349754,"CAMERA",1
"FALSE",0.1,"Rap1 signaling pathway",183,0.218579234972678,"CAMERA",1
"FALSE",0.1,"Calcium signaling pathway",173,0.0809248554913295,"CAMERA",0
"FALSE",0.1,"cGMP-PKG signaling pathway",140,0.135714285714286,"CAMERA",0.945
"FALSE",0.1,"cAMP signaling pathway",182,0.159340659340659,"CAMERA",1
"FALSE",0.1,"Chemokine signaling pathway",166,0.210843373493976,"CAMERA",1
"FALSE",0.1,"NF-kappa B signaling pathway",70,0.1,"CAMERA",0.005
"FALSE",0.1,"HIF-1 signaling pathway",92,0.173913043478261,"CAMERA",1
"FALSE",0.1,"FoxO signaling pathway",109,0.247706422018349,"CAMERA",1
"FALSE",0.1,"Phosphatidylinositol signaling system",81,0.222222222222222,"CAMERA",1
"FALSE",0.1,"Sphingolipid signaling pathway",87,0.436781609195402,"CAMERA",1
"FALSE",0.1,"Phospholipase D signaling pathway",107,0.308411214953271,"CAMERA",1
"FALSE",0.1,"p53 signaling pathway",69,0,"CAMERA",0.005
"FALSE",0.1,"mTOR signaling pathway",127,0.15748031496063,"CAMERA",1
"FALSE",0.1,"PI3K-Akt signaling pathway",315,0.0793650793650794,"CAMERA",0
"FALSE",0.1,"AMPK signaling pathway",88,0.125,"CAMERA",0.295
"FALSE",0.1,"Adrenergic signaling in cardiomyocytes",135,0.2,"CAMERA",1
"FALSE",0.1,"Wnt signaling pathway",136,0.213235294117647,"CAMERA",1
"FALSE",0.1,"Notch signaling pathway",41,0.0487804878048781,"CAMERA",0
"FALSE",0.1,"Hedgehog signaling pathway",44,0.113636363636364,"CAMERA",0.005
"FALSE",0.1,"TGF-beta signaling pathway",69,0.0869565217391304,"CAMERA",0
"FALSE",0.1,"VEGF signaling pathway",49,0.591836734693878,"CAMERA",1
"FALSE",0.1,"Apelin signaling pathway",120,0.266666666666667,"CAMERA",1
"FALSE",0.1,"Hippo signaling pathway",142,0.169014084507042,"CAMERA",1
"FALSE",0.1,"Hippo signaling pathway - multiple species",27,0.185185185185185,"CAMERA",0.68
"FALSE",0.1,"Toll-like receptor signaling pathway",83,0.253012048192771,"CAMERA",1
"FALSE",0.1,"NOD-like receptor signaling pathway",134,0.104477611940299,"CAMERA",0.025
"FALSE",0.1,"RIG-I-like receptor signaling pathway",61,0.147540983606557,"CAMERA",0.685
"FALSE",0.1,"C-type lectin receptor signaling pathway",94,0.25531914893617,"CAMERA",1
"FALSE",0.1,"JAK-STAT signaling pathway",147,0.0952380952380952,"CAMERA",0
"FALSE",0.1,"IL-17 signaling pathway",12,0.0833333333333333,"CAMERA",0
"FALSE",0.1,"T cell receptor signaling pathway",90,0.288888888888889,"CAMERA",1
"FALSE",0.1,"B cell receptor signaling pathway",62,0.387096774193548,"CAMERA",1
"FALSE",0.1,"Fc epsilon RI signaling pathway",50,0.64,"CAMERA",1
"FALSE",0.1,"TNF signaling pathway",65,0.384615384615385,"CAMERA",1
"FALSE",0.1,"Neurotrophin signaling pathway",106,0.292452830188679,"CAMERA",1
"FALSE",0.1,"Retrograde endocannabinoid signaling",87,0.241379310344828,"CAMERA",1
"FALSE",0.1,"Insulin signaling pathway",126,0.206349206349206,"CAMERA",1
"FALSE",0.1,"GnRH signaling pathway",76,0.381578947368421,"CAMERA",1
"FALSE",0.1,"Estrogen signaling pathway",115,0.243478260869565,"CAMERA",1
"FALSE",0.1,"Prolactin signaling pathway",63,0.380952380952381,"CAMERA",1
"FALSE",0.1,"Thyroid hormone signaling pathway",101,0.297029702970297,"CAMERA",1
"FALSE",0.1,"Adipocytokine signaling pathway",59,0.101694915254237,"CAMERA",0.01
"FALSE",0.1,"Oxytocin signaling pathway",139,0.165467625899281,"CAMERA",1
"FALSE",0.1,"Glucagon signaling pathway",81,0.148148148148148,"CAMERA",0.915
"FALSE",0.1,"Relaxin signaling pathway",115,0.330434782608696,"CAMERA",1
"FALSE",0.1,"AGE-RAGE signaling pathway in diabetic complications",83,0.36144578313253,"CAMERA",1
"FALSE",0.1,"Epithelial cell signaling in Helicobacter pylori infection",32,0.25,"CAMERA",1
"FALSE",0.1,"Fatty acid biosynthesis",12,0,"CAMERA",0
"FALSE",0.1,"Steroid biosynthesis",17,0,"CAMERA",0
"FALSE",0.1,"Primary bile acid biosynthesis",15,0,"CAMERA",0
"FALSE",0.1,"Ubiquinone and other terpenoid-quinone biosynthesis",9,0.111111111111111,"CAMERA",0
"FALSE",0.1,"Steroid hormone biosynthesis",44,0.0227272727272727,"CAMERA",0
"FALSE",0.1,"Arginine biosynthesis",16,0.1875,"CAMERA",0.3
"FALSE",0.1,"N-Glycan biosynthesis",42,0,"CAMERA",0
"FALSE",0.1,"Mucin type O-glycan biosynthesis",29,0.103448275862069,"CAMERA",0
"FALSE",0.1,"Mannose type O-glycan biosynthesis",20,0,"CAMERA",0
"FALSE",0.1,"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",10,0,"CAMERA",0
"FALSE",0.1,"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",5,0,"CAMERA",0
"FALSE",0.1,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",20,0,"CAMERA",0
"FALSE",0.1,"Glycosphingolipid biosynthesis - lacto and neolacto series",25,0,"CAMERA",0
